country,year,life_exp,population,pm
PYF,2015,82.354,291787.0,0.86000001
PYF,2016,82.488,293541.0,0.75999999
PYF,2017,82.618,295450.0,0.76999998
PYF,2018,82.783,297606.0,0.86000001
QAT,1998,74.809,580997.0,20.42
QAT,1999,74.8,613302.0,20.139999
QAT,2000,74.828,645937.0,22.870001
QAT,2001,75.263,678831.0,19.719999
QAT,2002,75.412,713186.0,23.040001
QAT,2003,75.565,748525.0,19.16
QAT,2004,75.961,777943.0,19.219999
QAT,2005,76.064,848710.0,19.92
QAT,2006,76.57,1015060.0,23.4
QAT,2007,77.016,1231893.0,22.860001
QAT,2008,77.427,1444277.0,24.75
QAT,2009,77.878,1610274.0,27.129999
QAT,2010,78.425,1713504.0,29.34
QAT,2011,78.891,1804171.0,27.889999
QAT,2012,79.227,1905660.0,29.870001
QAT,2013,79.536,2035501.0,27.879999
QAT,2014,79.768,2214465.0,29.209999
QAT,2015,80.064,2414573.0,29.120001
QAT,2016,80.433,2595166.0,30.4
QAT,2017,80.717,2711755.0,33.75
QAT,2018,80.898,2766732.0,30.879999
ROU,1998,69.8073170731708,22507344.0,20.23
ROU,1999,70.5121951219512,22472040.0,19.48
ROU,2000,71.1634146341463,22442971.0,18.440001
ROU,2001,71.1609756097561,22131970.0,19.41
ROU,2002,71.009756097561,21730496.0,20.389999
ROU,2003,71.309756097561,21574326.0,20.42
ROU,2004,71.5609756097561,21451748.0,19.32
ROU,2005,71.9121951219512,21319685.0,19.85
ROU,2006,72.1634146341463,21193760.0,19.950001
ROU,2007,72.5658536585366,20882982.0,17.290001
ROU,2008,72.5658536585366,20537875.0,17.18
ROU,2009,73.309756097561,20367487.0,17.370001
ROU,2010,73.4585365853659,20246871.0,16.43
ROU,2011,74.409756097561,20147528.0,20.66
ROU,2012,74.4121951219512,20058035.0,18.98
ROU,2013,75.0634146341463,19983693.0,16.219999
ROU,2014,74.909756097561,19908979.0,15.38
ROU,2015,74.9121951219512,19815616.0,16.09
ROU,2016,75.209756097561,19702267.0,16.09
ROU,2017,75.309756097561,19588715.0,18.110001
ROU,2018,75.3585365853659,19473970.0,15.97
RUS,1998,67.029756097561,147670784.0,15.46
RUS,1999,65.9821951219512,147214776.0,14.62
RUS,2000,65.4836585365854,146596869.0,13.93
RUS,2001,65.3834146341463,145976482.0,14.01
RUS,2002,65.1287804878049,145306497.0,15.22
RUS,2003,65.0275609756098,144648618.0,14.55
RUS,2004,65.4709756097561,144067316.0,13.39
RUS,2005,65.529756097561,143518814.0,13.82
RUS,2006,66.7275609756098,143049637.0,14.7
RUS,2007,67.5868292682927,142805114.0,12.57
RUS,2008,67.9492682926829,142742366.0,12.96
RUS,2009,68.6846341463415,142785349.0,13.76
RUS,2010,68.8412195121951,142849468.0,14.08
RUS,2011,69.6839024390244,142960908.0,12.1
RUS,2012,70.0721951219512,143201721.0,13.55
RUS,2013,70.5787804878049,143506995.0,12.0
RUS,2014,70.7436585365854,143819667.0,12.48
RUS,2015,71.1834146341463,144096870.0,11.31
RUS,2016,71.6512195121951,144342397.0,11.93
RUS,2017,72.4514634146342,144496739.0,11.88
RUS,2018,72.6621951219512,144477859.0,10.92
RWA,1998,41.681,7914645.0,28.02
RWA,1999,44.616,8009587.0,21.34
RWA,2000,47.129,8109989.0,32.259998
RWA,2001,49.021,8223941.0,37.490002
RWA,2002,51.032,8372306.0,32.919998
RWA,2003,53.368,8567992.0,26.940001
RWA,2004,55.491,8791853.0,34.549999
RWA,2005,57.316,9026299.0,34.360001
RWA,2006,58.714,9270066.0,29.23
RWA,2007,59.965,9523168.0,38.48
RWA,2008,61.134,9781996.0,36.549999
RWA,2009,61.958,10043737.0,33.82
RWA,2010,62.54,10309031.0,35.41
RWA,2011,63.261,10576932.0,37.169998
RWA,2012,64.009,10840334.0,36.439999
RWA,2013,64.426,11101350.0,37.139999
RWA,2014,64.94,11368451.0,33.189999
RWA,2015,65.298,11642959.0,35.34
RWA,2016,65.737,11930899.0,34.560001
RWA,2017,65.941,12230339.0,29.690001
RWA,2018,66.251,12531808.0,29.65
SAU,1998,71.879,20472580.0,16.77
SAU,1999,72.136,21009660.0,18.84
SAU,2000,72.467,21547390.0,20.440001
SAU,2001,72.974,22085929.0,17.200001
SAU,2002,73.337,22623415.0,18.27
SAU,2003,73.628,23150847.0,17.450001
SAU,2004,74.153,23661808.0,16.120001
SAU,2005,74.588,24397644.0,17.84
SAU,2006,74.81,25382870.0,20.49
SAU,2007,75.046,26400068.0,20.41
SAU,2008,75.274,27437353.0,21.99
SAU,2009,75.431,28483797.0,22.709999
SAU,2010,75.763,29411929.0,23.51
SAU,2011,76.234,30150945.0,24.68
SAU,2012,76.461,30821543.0,25.17
SAU,2013,76.626,31482498.0,22.030001
SAU,2014,76.757,32125564.0,24.83
SAU,2015,76.918,32749848.0,25.030001
SAU,2016,77.064,33416270.0,24.07
SAU,2017,77.16,34193122.0,26.440001
SAU,2018,77.212,35018133.0,24.76
SDN,1998,48.81,25029144.0,10.04
SDN,1999,57.015,25634162.0,9.9799995
SDN,2000,58.319,26298773.0,9.0299997
SDN,2001,58.562,26947253.0,8.2399998
SDN,2002,58.976,27570318.0,9.0200005
SDN,2003,58.2,28188977.0,8.5600004
SDN,2004,56.773,28831550.0,8.3999996
SDN,2005,57.279,29540577.0,9.0
SDN,2006,60.281,30332968.0,9.8800001
SDN,2007,61.256,31191163.0,9.6099997
SDN,2008,61.206,32065241.0,9.54
SDN,2009,62.644,32948155.0,8.8000002
SDN,2010,63.016,33739933.0,10.22
SDN,2011,63.246,34419624.0,9.8199997
SDN,2012,63.792,35159792.0,9.46
SDN,2013,63.678,35990704.0,8.3900003
SDN,2014,64.269,37003245.0,9.3800001
SDN,2015,64.659,38171178.0,8.9300003
SDN,2016,64.78,39377169.0,9.4899998
SDN,2017,65.445,40679828.0,10.72
SDN,2018,65.681,41999059.0,9.79
SEN,1998,56.418,9261526.0,5.2399998
SEN,1999,56.609,9478564.0,5.5900002
SEN,2000,56.943,9704287.0,5.1500001
SEN,2001,57.564,9938027.0,4.3699999
SEN,2002,58.231,10180950.0,3.96
SEN,2003,59.122,10434504.0,4.8200002
SEN,2004,60.027,10698691.0,4.4400001
SEN,2005,60.915,10974057.0,4.77
SEN,2006,61.75,11263387.0,5.0300002
SEN,2007,62.543,11563869.0,4.7399998
SEN,2008,63.242,11872929.0,4.9200001
SEN,2009,63.923,12195029.0,5.2399998
SEN,2010,64.615,12530121.0,5.6399999
SEN,2011,65.262,12875880.0,4.9899998
SEN,2012,65.457,13231833.0,5.2399998
SEN,2013,66.072,13595566.0,4.96
SEN,2014,66.452,13970308.0,4.8699999
SEN,2015,66.879,14356181.0,5.4499998
SEN,2016,67.497,14751356.0,4.79
SEN,2017,67.75,15157793.0,5.0
SEN,2018,68.097,15574909.0,4.4699998
SGP,1998,77.3,3927213.0,12.8
SGP,1999,77.5512195121951,3958723.0,14.71
SGP,2000,77.9512195121951,4027887.0,15.99
SGP,2001,78.2512195121951,4138012.0,15.18
SGP,2002,78.5512195121951,4175950.0,18.690001
SGP,2003,79.0390243902439,4114826.0,13.95
SGP,2004,79.490243902439,4166664.0,16.0
SGP,2005,79.990243902439,4265762.0,15.89
SGP,2006,80.1414634146341,4401365.0,25.68
SGP,2007,80.4414634146342,4588599.0,13.97
SGP,2008,80.790243902439,4839396.0,13.03
SGP,2009,81.2414634146342,4987573.0,19.82
SGP,2010,81.5414634146342,5076732.0,11.94
SGP,2011,81.7439024390244,5183688.0,14.67
SGP,2012,81.9951219512195,5312437.0,16.92
SGP,2013,82.2463414634147,5399162.0,22.110001
SGP,2014,82.4951219512195,5469724.0,17.450001
SGP,2015,82.7439024390244,5535002.0,25.85
SGP,2016,82.8463414634146,5607283.0,13.27
SGP,2017,83.0951219512195,5612253.0,12.44
SGP,2018,83.2975609756098,5638676.0,13.23
SLB,1998,66.92,408145.0,2.24
SLB,1999,67.069,419229.0,1.88
SLB,2000,67.225,429978.0,3.0599999
SLB,2001,67.364,440395.0,3.47
SLB,2002,67.515,450760.0,3.9000001
SLB,2003,67.644,461216.0,3.4200001
SLB,2004,67.801,471785.0,4.1599998
SLB,2005,67.936,482486.0,3.53
SLB,2006,68.09,493430.0,4.77
SLB,2007,67.986,504619.0,5.5900002
SLB,2008,68.404,516001.0,3.8699999
SLB,2009,68.466,527833.0,5.48
SLB,2010,68.732,540394.0,5.25
SLB,2011,68.908,553721.0,5.0999999
SLB,2012,69.084,567763.0,5.3899999
SLB,2013,69.188,582365.0,7.1199999
SLB,2014,69.234,597375.0,6.8499999
SLB,2015,69.583,612660.0,6.3800001
SLB,2016,69.801,628102.0,6.3699999
SLB,2017,69.988,643634.0,7.1300001
SLB,2018,70.173,659249.0,6.1900001
SLE,1998,42.789,4449975.0,18.33
SLE,1999,42.071,4475145.0,14.59
SLE,2000,45.05,4584067.0,13.37
SLE,2001,45.661,4857096.0,12.2
SLE,2002,46.359,5140113.0,10.95
SLE,2003,46.963,5350907.0,12.64
SLE,2004,47.577,5533329.0,13.19
SLE,2005,48.237,5683334.0,12.8
SLE,2006,49.323,5809774.0,12.19
SLE,2007,50.365,5939163.0,11.93
SLE,2008,51.526,6090860.0,12.6
SLE,2009,52.626,6259842.0,15.49
SLE,2010,53.693,6436698.0,13.8
SLE,2011,54.62,6612385.0,12.77
SLE,2012,55.451,6788587.0,11.4
SLE,2013,56.313,6964859.0,13.0
SLE,2014,56.393,7140688.0,12.87
SLE,2015,57.189,7314773.0,11.95
SLE,2016,58.404,7493913.0,12.26
SLE,2017,58.652,7677565.0,11.65
SLE,2018,59.796,7861281.0,11.51
SLV,1998,68.478,5885083.0,26.879999
SLV,1999,69.379,5923852.0,19.690001
SLV,2000,69.865,5958482.0,23.309999
SLV,2001,69.598,5988095.0,21.719999
SLV,2002,70.232,6011275.0,21.190001
SLV,2003,70.14,6026849.0,25.43
SLV,2004,70.34,6035655.0,21.209999
SLV,2005,70.44,6037817.0,26.950001
SLV,2006,70.773,6034436.0,22.209999
SLV,2007,71.108,6044131.0,24.870001
SLV,2008,71.424,6068099.0,24.610001
SLV,2009,71.576,6091188.0,25.27
SLV,2010,71.848,6114034.0,26.280001
SLV,2011,71.859,6137349.0,27.540001
SLV,2012,71.831,6161289.0,25.139999
SLV,2013,71.771,6185642.0,26.790001
SLV,2014,71.746,6209526.0,23.84
SLV,2015,71.814,6231066.0,22.75
SLV,2016,72.025,6250510.0,24.33
SLV,2017,72.311,6266654.0,25.01
SLV,2018,72.555,6276342.0,23.780001
SOM,1998,50.66,8056862.0,5.54
SOM,1999,50.525,8384479.0,7.5
SOM,2000,50.66,8721465.0,7.6100001
SOM,2001,50.74,9070747.0,6.8699999
SOM,2002,50.731,9411103.0,7.6100001
SOM,2003,50.614,9758281.0,7.75
SOM,2004,50.538,10117354.0,8.4399996
SOM,2005,50.661,10467292.0,7.3499999
SOM,2006,50.597,10784973.0,8.5100002
SOM,2007,50.515,11118092.0,8.75
SOM,2008,51.12,11444870.0,7.4499998
SOM,2009,51.853,11730037.0,8.6000004
SOM,2010,50.563,12026649.0,8.5
SOM,2011,51.304,12216837.0,9.25
SOM,2012,53.161,12440326.0,8.1499996
SOM,2013,53.843,12852485.0,7.4000001
SOM,2014,54.277,13309235.0,7.6999998
SOM,2015,54.857,13763906.0,8.0100002
SOM,2016,55.044,14292847.0,7.9299998
SOM,2017,55.654,14864221.0,7.8899999
SOM,2018,56.375,15411094.0,8.54
SRB,2000,71.5829268292683,7516346.0,19.709999
SRB,2001,72.2341463414634,7503433.0,21.690001
SRB,2002,72.2853658536585,7496522.0,21.92
SRB,2003,72.4365853658537,7480591.0,23.4
SRB,2004,72.6829268292683,7463157.0,21.99
SRB,2005,72.8341463414634,7440769.0,23.469999
SRB,2006,73.3853658536585,7411569.0,23.469999
SRB,2007,73.6317073170732,7381579.0,20.5
SRB,2008,73.8853658536585,7350222.0,20.280001
SRB,2009,73.9853658536585,7320807.0,21.469999
SRB,2010,74.3365853658537,7291436.0,18.889999
SRB,2011,74.5365853658537,7234099.0,27.389999
SRB,2012,74.8365853658537,7199077.0,24.76
SRB,2013,75.1853658536585,7164132.0,20.98
SRB,2014,75.3365853658537,7130576.0,20.01
SRB,2015,75.2878048780488,7095383.0,22.280001
SRB,2016,75.6878048780488,7058322.0,21.27
SRB,2017,75.5390243902439,7020858.0,21.889999
SRB,2018,75.890243902439,6982604.0,21.1
SSD,1998,18.385,5699436.0,17.190001
SSD,1999,43.223,5850145.0,13.86
SSD,2000,46.028,6114440.0,14.31
SSD,2001,46.881,6394431.0,14.49
SSD,2002,47.492,6686100.0,14.0
SSD,2003,50.253,6992367.0,14.06
SSD,2004,50.917,7317118.0,13.67
SSD,2005,51.545,7662654.0,15.4
SSD,2006,52.016,8029517.0,14.42
SSD,2007,52.856,8417823.0,16.450001
SSD,2008,53.538,8823888.0,14.47
SSD,2009,53.891,9229227.0,14.98
SSD,2010,54.812,9714419.0,15.79
SSD,2011,54.94,10243050.0,17.309999
SSD,2012,55.865,10701604.0,15.3
SSD,2013,55.751,11106031.0,15.48
SSD,2014,54.973,11213284.0,15.61
SSD,2015,55.566,11194299.0,14.64
SSD,2016,55.544,11066105.0,15.44
SSD,2017,55.309,10658226.0,15.18
SSD,2018,55.95,10395329.0,14.11
SUR,1998,65.594,461749.0,4.3200002
SUR,1999,65.443,470458.0,4.8600001
SUR,2000,65.508,478998.0,4.54
SUR,2001,65.482,487394.0,6.4499998
SUR,2002,65.531,495666.0,5.5300002
SUR,2003,65.596,503780.0,6.23
SUR,2004,66.416,510572.0,6.1700001
SUR,2005,67.002,516220.0,6.29
SUR,2006,67.571,522023.0,6.0799999
SUR,2007,68.204,527946.0,5.6100001
SUR,2008,68.816,533938.0,6.9000001
SUR,2009,69.505,539987.0,6.3000002
SUR,2010,69.894,546080.0,6.1100001
SUR,2011,69.914,552146.0,5.6700001
SUR,2012,69.764,558111.0,5.7600002
SUR,2013,69.682,563947.0,5.1900001
SUR,2014,69.782,569682.0,4.9200001
SUR,2015,70.8,575475.0,4.98
SUR,2016,71.592,581453.0,5.3499999
SUR,2017,72.417,587559.0,5.0100002
SUR,2018,72.553,593715.0,4.9499998
SVK,1998,72.5512195121951,5390516.0,23.09
SVK,1999,72.9024390243902,5396020.0,23.01
SVK,2000,73.0512195121951,5388720.0,20.41
SVK,2001,73.4024390243903,5378867.0,22.719999
SVK,2002,73.6048780487805,5376912.0,23.290001
SVK,2003,73.6048780487805,5373374.0,23.610001
SVK,2004,73.9585365853659,5372280.0,20.6
SVK,2005,73.9048780487805,5372807.0,22.309999
SVK,2006,74.2048780487805,5373054.0,23.040001
SVK,2007,74.2073170731707,5374622.0,17.1
SVK,2008,74.7048780487805,5379233.0,16.940001
SVK,2009,74.909756097561,5386406.0,19.32
SVK,2010,75.1121951219512,5391428.0,20.540001
SVK,2011,75.9585365853659,5398384.0,21.74
SVK,2012,76.109756097561,5407579.0,18.780001
SVK,2013,76.4121951219512,5413393.0,18.559999
SVK,2014,76.8121951219512,5418649.0,16.67
SVK,2015,76.5634146341463,5423801.0,17.35
SVK,2016,77.1658536585366,5430798.0,15.99
SVK,2017,77.1658536585366,5439232.0,17.030001
SVK,2018,77.2658536585366,5446771.0,15.88
SVN,1998,74.8073170731708,1981629.0,19.68
SVN,1999,75.009756097561,1983045.0,18.66
SVN,2000,75.4121951219512,1988925.0,18.299999
SVN,2001,75.7585365853659,1992060.0,19.68
SVN,2002,76.0073170731707,1994530.0,20.26
SVN,2003,76.8585365853659,1995733.0,20.59
SVN,2004,77.2073170731707,1997012.0,18.67
SVN,2005,77.6121951219512,2000474.0,20.58
SVN,2006,78.0865853658537,2006868.0,20.35
SVN,2007,78.5609756097561,2018122.0,16.379999
SVN,2008,78.7658536585366,2021316.0,16.41
SVN,2009,78.9707317073171,2039669.0,16.389999
SVN,2010,79.4219512195122,2048583.0,17.719999
SVN,2011,79.9707317073171,2052843.0,19.870001
SVN,2012,80.1243902439024,2057159.0,16.219999
SVN,2013,80.3219512195122,2059953.0,15.72
SVN,2014,81.0780487804878,2061980.0,13.34
SVN,2015,80.7756097560976,2063531.0,16.32
SVN,2016,81.1756097560976,2065042.0,14.85
SVN,2017,81.0292682926829,2066388.0,15.42
SVN,2018,81.3780487804878,2073894.0,14.57
SWE,1998,79.3390243902439,8850974.0,7.5500002
SWE,1999,79.4414634146342,8857874.0,7.8299999
SWE,2000,79.6439024390244,8872109.0,7.3699999
SWE,2001,79.7951219512195,8895960.0,6.8400002
SWE,2002,79.8463414634146,8924958.0,7.23
SWE,2003,80.0951219512195,8958229.0,7.5900002
SWE,2004,80.4975609756098,8993531.0,6.71
SWE,2005,80.5463414634146,9029572.0,6.9699998
SWE,2006,80.7487804878049,9080505.0,7.6199999
SWE,2007,80.9,9148092.0,6.29
SWE,2008,81.1,9219637.0,6.52
SWE,2009,81.3512195121951,9298515.0,6.3499999
SWE,2010,81.4512195121951,9378126.0,6.7600002
SWE,2011,81.8024390243903,9449213.0,6.8000002
SWE,2012,81.7048780487805,9519374.0,5.6599998
SWE,2013,81.9560975609756,9600379.0,5.2600002
SWE,2014,82.2536585365854,9696110.0,6.6599998
SWE,2015,82.2048780487805,9799186.0,5.1900001
SWE,2016,82.3073170731707,9923085.0,5.0300002
SWE,2017,82.409756097561,10057698.0,4.77
SWE,2018,82.5585365853659,10175214.0,5.52
SWZ,1998,50.333,1005158.0,21.790001
SWZ,1999,48.733,1018370.0,17.280001
SWZ,2000,47.256,1030496.0,17.360001
SWZ,2001,45.975,1041396.0,16.68
SWZ,2002,44.486,1050809.0,15.72
SWZ,2003,43.349,1058797.0,14.53
SWZ,2004,42.538,1065764.0,16.49
SWZ,2005,42.125,1071886.0,17.25
SWZ,2006,43.12,1077735.0,15.15
SWZ,2007,43.641,1084008.0,16.700001
SWZ,2008,44.175,1089870.0,15.4
SWZ,2009,44.639,1094886.0,15.59
SWZ,2010,46.619,1099920.0,17.709999
SWZ,2011,48.195,1105371.0,14.69
SWZ,2012,49.835,1111444.0,16.290001
SWZ,2013,51.486,1118319.0,15.19
SWZ,2014,53.05,1125865.0,14.36
SWZ,2015,55.019,1133936.0,15.35
SWZ,2016,56.659,1142524.0,13.12
SWZ,2017,57.895,1151390.0,14.0
SWZ,2018,59.411,1160428.0,14.62
SYC,1998,71.7463414634146,78846.0,2.8199999
SYC,1999,72.6682926829268,80410.0,3.02
SYC,2000,72.7780487804878,81131.0,3.3099999
SYC,2001,73.2536585365854,81202.0,2.8199999
SYC,2002,71.0878048780488,83723.0,3.02
SYC,2003,71.0292682926829,82781.0,3.95
SYC,2004,72.6609756097561,82475.0,3.46
SYC,2005,72.1317073170732,82858.0,3.28
SYC,2006,72.2170731707317,84600.0,4.1599998
SYC,2007,73.1439024390244,85033.0,4.1300001
SYC,2008,73.1634146341463,86956.0,3.25
SYC,2009,73.0829268292683,87298.0,4.71
SYC,2010,73.1975609756098,89770.0,3.73
SYC,2011,72.7243902439024,87441.0,4.6100001
SYC,2012,74.2756097560976,88303.0,4.1300001
SYC,2013,73.119512195122,89949.0,3.9400001
SYC,2014,73.2292682926829,91359.0,3.96
SYC,2015,74.2951219512195,93419.0,3.4300001
SYC,2016,74.309756097561,94677.0,4.8000002
SYC,2017,74.3,95843.0,4.8299999
SYC,2018,72.8414634146341,96762.0,4.21
SYR,1998,70.196,15500542.0,17.370001
SYR,1999,70.425,15901201.0,19.27
SYR,2000,70.764,16307654.0,20.25
SYR,2001,71.644,16727948.0,18.9
SYR,2002,71.939,17164021.0,16.790001
SYR,2003,72.414,17611356.0,17.42
SYR,2004,72.475,18084007.0,16.110001
SYR,2005,72.769,18583557.0,18.16
SYR,2006,73.35,19432009.0,17.049999
SYR,2007,73.709,20703005.0,18.01
SYR,2008,73.551,21474059.0,16.85
SYR,2009,73.853,21827220.0,20.030001
SYR,2010,73.881,22337563.0,17.549999
SYR,2011,73.305,22730733.0,20.940001
SYR,2012,66.769,22605577.0,23.280001
SYR,2013,63.827,21495821.0,20.6
SYR,2014,63.153,20072232.0,19.620001
SYR,2015,65.124,19205178.0,20.700001
SYR,2016,65.993,18964252.0,18.52
SYR,2017,68.481,18983373.0,20.09
SYR,2018,70.145,19333463.0,19.99
TCA,1998,73.964,17239.0,4.0700002
TCA,1999,74.01,17984.0,3.98
TCA,2000,73.575,18744.0,3.0999999
TCA,2001,74.131,19578.0,3.22
TCA,2002,75.54,20598.0,2.55
TCA,2003,75.411,21739.0,2.46
TCA,2004,76.786,22869.0,2.6300001
TCA,2005,77.148,23995.0,3.47
TCA,2006,76.831,25128.0,3.0699999
TCA,2007,75.914,26268.0,2.9200001
TCA,2008,76.632,27422.0,1.9400001
TCA,2009,77.164,28581.0,2.03
TCA,2010,76.243,29726.0,2.73
TCA,2011,76.195,30816.0,2.1400001
TCA,2012,77.037,32081.0,2.27
TCA,2013,77.018,33594.0,1.9299999
TCA,2014,77.135,34985.0,1.9299999
TCA,2015,76.912,36538.0,2.03
TCA,2016,76.864,38246.0,2.0799999
TCA,2017,76.702,39844.0,2.24
TCA,2018,76.443,41487.0,2.05
TCD,1998,47.224,7709115.0,11.18
TCD,1999,47.372,7981889.0,10.66
TCD,2000,47.443,8259137.0,10.49
TCD,2001,47.85,8538804.0,9.3400002
TCD,2002,47.946,8838369.0,9.5799999
TCD,2003,48.206,9196366.0,10.41
TCD,2004,48.232,9613503.0,10.93
TCD,2005,48.312,10005012.0,10.33
TCD,2006,48.286,10365614.0,10.36
TCD,2007,48.751,10722731.0,10.62
TCD,2008,49.024,11098664.0,10.29
TCD,2009,49.196,11496128.0,10.0
TCD,2010,49.584,11894727.0,11.36
TCD,2011,50.009,12317730.0,11.0
TCD,2012,50.54,12754906.0,10.82
TCD,2013,50.781,13216766.0,9.9200001
TCD,2014,51.202,13697126.0,10.33
TCD,2015,51.589,14140274.0,10.32
TCD,2016,52.083,14592585.0,10.67
TCD,2017,52.308,15085884.0,10.96
TCD,2018,52.825,15604210.0,11.4
TGO,1998,54.199,4728297.0,14.1
TGO,1999,54.538,4867941.0,14.01
TGO,2000,54.742,5008035.0,16.370001
TGO,2001,54.86,5145426.0,16.24
TGO,2002,55.311,5281538.0,15.27
TGO,2003,55.639,5421001.0,16.25
TGO,2004,55.569,5565218.0,16.950001
TGO,2005,55.962,5711597.0,17.6
TGO,2006,56.222,5874240.0,16.17
TGO,2007,56.511,6047537.0,16.799999
TGO,2008,56.695,6222482.0,17.52
TGO,2009,57.011,6398624.0,17.0
TGO,2010,57.304,6571855.0,16.610001
TGO,2011,57.925,6748672.0,16.08
TGO,2012,58.073,6926635.0,14.37
TGO,2013,58.684,7106229.0,13.63
TGO,2014,58.853,7288383.0,13.93
TGO,2015,59.396,7473229.0,14.55
TGO,2016,59.55,7661354.0,15.36
TGO,2017,60.154,7852795.0,15.72
TGO,2018,60.244,8046679.0,15.03
THA,1998,72.862,61745217.0,19.700001
THA,1999,72.542,62442651.0,17.440001
THA,2000,72.316,63066603.0,19.450001
THA,2001,72.613,63649892.0,19.73
THA,2002,72.93,64222580.0,20.91
THA,2003,73.155,64776956.0,21.4
THA,2004,73.08,65311166.0,23.879999
THA,2005,73.82,65821360.0,23.83
THA,2006,74.938,66319525.0,22.75
THA,2007,75.187,66826754.0,25.639999
THA,2008,75.492,67328239.0,23.879999
THA,2009,75.842,67813654.0,23.02
THA,2010,76.131,68270489.0,23.57
THA,2011,76.421,68712846.0,24.530001
THA,2012,76.772,69157023.0,22.940001
THA,2013,77.083,69578602.0,24.99
THA,2014,77.415,69960943.0,23.549999
THA,2015,77.717,70294397.0,21.32
THA,2016,78.049,70607037.0,23.209999
THA,2017,78.394,70898202.0,21.07
THA,2018,78.662,71127802.0,21.35
TJK,1998,61.519,6156805.0,11.98
TJK,1999,62.621,6189565.0,10.86
TJK,2000,63.26,6272998.0,11.82
TJK,2001,64.057,6408810.0,12.74
TJK,2002,64.846,6541755.0,12.42
TJK,2003,65.552,6672492.0,13.8
TJK,2004,66.028,6801204.0,12.42
TJK,2005,66.514,6929145.0,14.2
TJK,2006,67.013,7057417.0,13.42
TJK,2007,67.217,7188391.0,14.78
TJK,2008,67.688,7324627.0,14.15
TJK,2009,68.039,7468596.0,15.99
TJK,2010,67.742,7621779.0,14.89
TJK,2011,68.148,7784819.0,18.09
TJK,2012,68.484,7956382.0,17.15
TJK,2013,68.885,8136610.0,14.68
TJK,2014,69.069,8326348.0,15.12
TJK,2015,69.306,8524063.0,15.86
TJK,2016,69.549,8725318.0,15.97
TJK,2017,69.905,8925525.0,17.26
TJK,2018,70.353,9128132.0,14.02
TKM,1998,64.106,4431517.0,10.34
TKM,1999,64.518,4501079.0,8.7399998
TKM,2000,65.026,4569132.0,7.9699998
TKM,2001,65.156,4635094.0,8.0500002
TKM,2002,65.385,4698968.0,8.46
TKM,2003,65.746,4758988.0,8.1499996
TKM,2004,66.075,4819792.0,8.0500002
TKM,2005,66.068,4885775.0,9.3699999
TKM,2006,66.499,4954029.0,9.0900002
TKM,2007,66.895,5024894.0,8.7399998
TKM,2008,67.407,5100083.0,11.36
TKM,2009,67.958,5180957.0,8.8900003
TKM,2010,68.293,5267970.0,9.3400002
TKM,2011,68.567,5360811.0,11.36
TKM,2012,68.722,5458682.0,12.25
TKM,2013,68.74,5560095.0,8.1899996
TKM,2014,68.614,5663152.0,9.3000002
TKM,2015,68.782,5766431.0,8.5900002
TKM,2016,68.777,5868561.0,8.5299997
TKM,2017,68.916,5968383.0,9.8500004
TKM,2018,68.796,6065066.0,8.9499998
TLS,1998,49.123,855409.0,6.8699999
TLS,1999,45.701,866649.0,8.3900003
TLS,2000,58.568,878360.0,8.4499998
TLS,2001,59.362,893001.0,9.5100002
TLS,2002,60.148,909639.0,8.7299995
TLS,2003,60.871,926721.0,8.0299997
TLS,2004,61.628,945989.0,9.6400003
TLS,2005,62.328,969313.0,8.6499996
TLS,2006,63.073,994564.0,8.8400002
TLS,2007,63.723,1019362.0,10.48
TLS,2008,64.329,1043076.0,9.8400002
TLS,2009,64.854,1065540.0,10.82
TLS,2010,65.304,1088486.0,9.3299999
TLS,2011,65.697,1112976.0,13.52
TLS,2012,66.081,1137676.0,13.09
TLS,2013,66.44,1161555.0,9.25
TLS,2014,66.787,1184830.0,10.75
TLS,2015,67.137,1205813.0,10.11
TLS,2016,67.446,1224562.0,9.4899998
TLS,2017,67.745,1243235.0,10.43
TLS,2018,68.017,1261845.0,10.07
TON,1998,68.642,101343.0,0.58999997
TON,1999,68.809,101982.0,0.89999998
TON,2000,68.978,102603.0,1.1
TON,2001,69.127,103210.0,0.88
TON,2002,69.335,103804.0,0.94999999
TON,2003,69.495,104410.0,0.79000002
TON,2004,69.67,105036.0,1.17
TON,2005,69.768,105633.0,1.0700001
TON,2006,69.894,106190.0,1.0
TON,2007,70.048,106638.0,0.85000002
TON,2008,70.164,106932.0,1.88
TON,2009,70.012,107144.0,1.0
TON,2010,70.323,107383.0,0.88999999
TON,2011,70.381,107611.0,0.95999998
TON,2012,70.442,107502.0,0.93000001
TON,2013,70.505,107089.0,1.0599999
TON,2014,70.54,106626.0,0.92000002
TON,2015,70.607,106122.0,0.88
TON,2016,70.661,105707.0,0.94999999
TON,2017,70.713,105415.0,1.1799999
TON,2018,70.779,105150.0,1.13
TTO,1998,69.16,1322572.0,2.8900001
TTO,1999,68.377,1327063.0,3.5999999
TTO,2000,69.102,1332203.0,2.78
TTO,2001,69.646,1338567.0,3.8599999
TTO,2002,70.488,1345964.0,3.05
TTO,2003,69.729,1353548.0,3.5
TTO,2004,71.076,1361172.0,3.25
TTO,2005,71.308,1369075.0,3.72
TTO,2006,71.256,1376919.0,3.55
TTO,2007,71.652,1384861.0,3.45
TTO,2008,71.47,1392803.0,3.74
